item_id,item_tested,item_category_id,cluster_code,item_category3,item_category3_enc,item_category4,item_category4_enc
743,False,78,965,Software,10,PC,5
744,False,77,1227,Software,10,PC,5
745,False,78,959,Software,10,PC,5
746,False,77,1227,Software,10,PC,5
747,False,77,1227,Software,10,PC,5
748,False,78,1227,Software,10,PC,5
749,False,77,1227,Software,10,PC,5
750,False,77,7727,Software,10,PC,5
751,False,78,7727,Software,10,PC,5
752,False,78,1849,Software,10,PC,5
753,False,78,468,Software,10,PC,5
754,False,78,959,Software,10,PC,5
755,False,78,744,Software,10,PC,5
756,False,78,744,Software,10,PC,5
757,False,78,744,Software,10,PC,5
758,True,77,1227,Software,10,PC,5
759,False,77,884,Software,10,PC,5
760,False,78,468,Software,10,PC,5
761,False,77,1227,Software,10,PC,5
762,True,77,411,Software,10,PC,5
763,False,78,2450,Software,10,PC,5
764,False,78,468,Software,10,PC,5
765,False,78,468,Software,10,PC,5
766,False,78,468,Software,10,PC,5
767,False,78,468,Software,10,PC,5
768,False,78,468,Software,10,PC,5
769,False,78,3919,Software,10,PC,5
770,False,78,2984,Software,10,PC,5
771,False,77,2984,Software,10,PC,5
772,True,78,2984,Software,10,PC,5
773,True,78,2984,Software,10,PC,5
774,False,78,845,Software,10,PC,5
775,False,78,951,Software,10,PC,5
776,False,78,767,Software,10,PC,5
777,False,77,1728,Software,10,PC,5
778,False,78,411,Software,10,PC,5
779,False,78,411,Software,10,PC,5
780,False,78,468,Software,10,PC,5
781,False,78,468,Software,10,PC,5
782,False,78,468,Software,10,PC,5
783,False,77,468,Software,10,PC,5
784,True,49,1551,Books,1,Books,1
785,False,49,1551,Books,1,Books,1
786,False,49,1551,Books,1,Books,1
787,True,49,1551,Books,1,Books,1
788,False,49,1551,Books,1,Books,1
789,False,73,1458,Software,10,PC,5
790,True,49,1221,Books,1,Books,1
791,False,73,1458,Software,10,PC,5
792,True,73,1458,Software,10,PC,5
793,False,73,1458,Software,10,PC,5
794,True,73,2927,Software,10,PC,5
795,False,73,1458,Software,10,PC,5
796,False,73,1458,Software,10,PC,5
797,True,54,8722,Books,1,PC,5
798,True,54,8722,Books,1,PC,5
799,True,54,1551,Books,1,PC,5
800,True,54,1551,Books,1,PC,5
801,True,54,1551,Books,1,PC,5
802,False,49,1551,Books,1,Books,1
803,True,54,1551,Books,1,PC,5
804,False,49,1551,Books,1,Books,1
805,True,54,1551,Books,1,PC,5
806,True,49,1551,Books,1,Books,1
807,False,77,951,Software,10,PC,5
808,False,77,2561,Software,10,PC,5
809,False,78,2561,Software,10,PC,5
810,False,77,951,Software,10,PC,5
811,False,77,959,Software,10,PC,5
812,False,77,4686,Software,10,PC,5
813,False,77,951,Software,10,PC,5
814,False,77,951,Software,10,PC,5
815,False,78,951,Software,10,PC,5
816,False,77,11865,Software,10,PC,5
817,False,77,11865,Software,10,PC,5
818,False,77,11698,Software,10,PC,5
819,False,77,11698,Software,10,PC,5
820,False,77,951,Software,10,PC,5
821,False,78,11698,Software,10,PC,5
822,False,77,951,Software,10,PC,5
823,False,77,951,Software,10,PC,5
824,False,77,1728,Software,10,PC,5
825,False,77,1728,Software,10,PC,5
826,False,77,1728,Software,10,PC,5
827,False,78,951,Software,10,PC,5
828,False,77,77,Software,10,PC,5
829,True,73,1458,Software,10,PC,5
830,False,75,2388,Software,10,PC,5
831,True,73,1458,Software,10,PC,5
832,True,49,2450,Books,1,Books,1
833,True,54,2402,Books,1,PC,5
834,False,49,1342,Books,1,Books,1
835,True,73,1458,Software,10,PC,5
836,False,73,1458,Software,10,PC,5
837,True,73,1458,Software,10,PC,5
838,True,54,2920,Books,1,PC,5
839,True,73,1458,Software,10,PC,5
840,False,77,1728,Software,10,PC,5
841,True,78,1728,Software,10,PC,5
842,True,76,3549,Software,10,PC,5
843,True,78,1698,Software,10,PC,5
844,False,78,1698,Software,10,PC,5
845,False,78,2906,Software,10,PC,5
846,True,78,1179,Software,10,PC,5
847,False,78,3982,Software,10,PC,5
848,False,78,2798,Software,10,PC,5
849,True,78,1698,Software,10,PC,5
850,False,77,1698,Software,10,PC,5
851,False,78,3740,Software,10,PC,5
852,False,78,1774,Software,10,PC,5
853,False,78,1073,Software,10,PC,5
854,False,77,1698,Software,10,PC,5
855,False,77,1698,Software,10,PC,5
856,True,78,1698,Software,10,PC,5
857,False,77,1698,Software,10,PC,5
858,True,78,1698,Software,10,PC,5
859,True,78,1698,Software,10,PC,5
860,False,77,1698,Software,10,PC,5
861,False,77,1698,Software,10,PC,5
862,False,78,1698,Software,10,PC,5
863,False,78,1698,Software,10,PC,5
864,False,78,1698,Software,10,PC,5
865,False,78,2663,Software,10,PC,5
866,False,77,1728,Software,10,PC,5
867,False,78,2337,Software,10,PC,5
868,True,78,1269,Software,10,PC,5
869,False,78,1269,Software,10,PC,5
870,False,77,1484,Software,10,PC,5
871,False,78,1698,Software,10,PC,5
872,False,77,2663,Software,10,PC,5
873,False,77,14124,Software,10,PC,5
874,False,78,14124,Software,10,PC,5
875,False,77,3919,Software,10,PC,5
876,False,78,3919,Software,10,PC,5
877,False,78,3919,Software,10,PC,5
878,False,77,1956,Software,10,PC,5
879,False,78,1956,Software,10,PC,5
880,False,78,2906,Software,10,PC,5
881,False,77,2906,Software,10,PC,5
882,False,78,2798,Software,10,PC,5
883,False,77,2798,Software,10,PC,5
884,False,77,1073,Software,10,PC,5
885,False,78,2798,Software,10,PC,5
886,False,77,1698,Software,10,PC,5
887,False,77,1698,Software,10,PC,5
888,True,77,3982,Software,10,PC,5
889,False,78,3982,Software,10,PC,5
890,False,78,2798,Software,10,PC,5
891,False,78,2798,Software,10,PC,5
892,True,77,2202,Software,10,PC,5
893,False,77,11925,Software,10,PC,5
894,False,78,11925,Software,10,PC,5
895,False,77,1484,Software,10,PC,5
896,False,78,1484,Software,10,PC,5
897,False,78,1484,Software,10,PC,5
898,False,77,3982,Software,10,PC,5
899,False,78,3982,Software,10,PC,5
900,True,78,3982,Software,10,PC,5
901,False,77,77,Software,10,PC,5
902,True,77,3982,Software,10,PC,5
903,False,78,951,Software,10,PC,5
904,False,78,951,Software,10,PC,5
905,False,77,2798,Software,10,PC,5
906,False,78,2798,Software,10,PC,5
907,True,78,2798,Software,10,PC,5
908,False,78,2798,Software,10,PC,5
909,False,78,2798,Software,10,PC,5
910,False,78,2798,Software,10,PC,5
911,False,78,2798,Software,10,PC,5
912,False,78,2798,Software,10,PC,5
913,False,78,2798,Software,10,PC,5
914,False,78,3740,Software,10,PC,5
915,False,78,1269,Software,10,PC,5
916,False,78,1269,Software,10,PC,5
917,False,78,1774,Software,10,PC,5
918,False,78,1269,Software,10,PC,5
919,False,77,1774,Software,10,PC,5
920,False,77,1269,Software,10,PC,5
921,False,78,1698,Software,10,PC,5
922,False,77,2561,Software,10,PC,5
923,False,77,3740,Software,10,PC,5
924,True,78,3740,Software,10,PC,5
925,False,78,1698,Software,10,PC,5
926,False,76,1350,Software,10,PC,5
927,True,76,1350,Software,10,PC,5
928,False,78,1138,Software,10,PC,5
929,False,77,2906,Software,10,PC,5
930,False,77,2730,Software,10,PC,5
931,False,78,2202,Software,10,PC,5
932,False,78,1862,Software,10,PC,5
933,False,40,1986,Movies,7,Movies,3
934,False,40,2240,Movies,7,Movies,3
935,False,37,37,Movies,7,Movies,3
936,False,40,2240,Movies,7,Movies,3
937,False,40,1297,Movies,7,Movies,3
938,True,40,1332,Movies,7,Movies,3
939,True,40,1242,Movies,7,Movies,3
940,True,40,769,Movies,7,Movies,3
941,False,40,1340,Movies,7,Movies,3
942,False,77,77,Software,10,PC,5
943,False,31,5246,Games,4,PC,5
944,False,37,1296,Movies,7,Movies,3
945,False,40,1296,Movies,7,Movies,3
946,False,40,1296,Movies,7,Movies,3
947,False,40,1296,Movies,7,Movies,3
948,False,19,2262,Games,4,PlayStation,6
949,False,23,2262,Games,4,Xbox,7
950,False,19,2262,Games,4,PlayStation,6
951,False,23,2262,Games,4,Xbox,7
952,False,37,1981,Movies,7,Movies,3
953,False,40,1981,Movies,7,Movies,3
954,False,40,1981,Movies,7,Movies,3
955,False,37,695,Movies,7,Movies,3
956,False,37,695,Movies,7,Movies,3
957,False,40,695,Movies,7,Movies,3
958,False,37,695,Movies,7,Movies,3
959,False,40,695,Movies,7,Movies,3
960,False,40,2007,Movies,7,Movies,3
961,True,37,2007,Movies,7,Movies,3
962,False,40,2007,Movies,7,Movies,3
963,False,30,2253,Games,4,PC,5
964,False,37,938,Movies,7,Movies,3
965,False,37,3882,Movies,7,Movies,3
966,False,40,3882,Movies,7,Movies,3
967,False,40,40,Movies,7,Movies,3
968,True,40,5992,Movies,7,Movies,3
969,True,37,5992,Movies,7,Movies,3
970,True,55,850,Music,8,Music,4
971,True,55,850,Music,8,Music,4
972,True,55,850,Music,8,Music,4
973,False,58,850,Music,8,Music,4
974,False,56,850,Music,8,Music,4
975,True,55,850,Music,8,Music,4
976,False,58,850,Music,8,Music,4
977,False,40,840,Movies,7,Movies,3
978,True,37,840,Movies,7,Movies,3
979,True,37,840,Movies,7,Movies,3
980,False,41,2504,Movies,7,Movies,3
981,False,38,2504,Movies,7,Movies,3
982,True,37,840,Movies,7,Movies,3
983,False,40,840,Movies,7,Movies,3
984,False,40,840,Movies,7,Movies,3
985,False,40,40,Movies,7,Movies,3
986,True,40,519,Movies,7,Movies,3
987,False,40,519,Movies,7,Movies,3
988,True,37,519,Movies,7,Movies,3
989,False,67,1495,Gifts,5,Gifts,2
990,False,67,1495,Gifts,5,Gifts,2
991,False,67,1495,Gifts,5,Gifts,2
992,False,67,1495,Gifts,5,Gifts,2
993,False,67,1495,Gifts,5,Gifts,2
994,False,67,1495,Gifts,5,Gifts,2
995,False,67,1495,Gifts,5,Gifts,2
996,False,67,1495,Gifts,5,Gifts,2
997,False,67,1495,Gifts,5,Gifts,2
998,False,67,1495,Gifts,5,Gifts,2
999,False,67,1495,Gifts,5,Gifts,2
1000,False,67,1495,Gifts,5,Gifts,2
1001,False,67,1495,Gifts,5,Gifts,2
1002,False,67,1495,Gifts,5,Gifts,2
1003,False,67,1495,Gifts,5,Gifts,2
1004,False,67,1495,Gifts,5,Gifts,2
1005,False,67,1495,Gifts,5,Gifts,2
1006,False,67,692,Gifts,5,Gifts,2
1007,True,67,692,Gifts,5,Gifts,2
1008,False,67,692,Gifts,5,Gifts,2
1009,False,67,692,Gifts,5,Gifts,2
1010,True,67,692,Gifts,5,Gifts,2
1011,False,67,692,Gifts,5,Gifts,2
1012,True,67,874,Gifts,5,Gifts,2
1013,False,67,692,Gifts,5,Gifts,2
1014,False,67,692,Gifts,5,Gifts,2
1015,False,67,692,Gifts,5,Gifts,2
1016,True,67,2898,Gifts,5,Gifts,2
1017,False,67,1340,Gifts,5,Gifts,2
1018,True,67,692,Gifts,5,Gifts,2
1019,False,67,692,Gifts,5,Gifts,2
1020,False,67,692,Gifts,5,Gifts,2
1021,False,67,692,Gifts,5,Gifts,2
1022,False,67,692,Gifts,5,Gifts,2
1023,True,67,692,Gifts,5,Gifts,2
1024,False,67,692,Gifts,5,Gifts,2
1025,False,67,692,Gifts,5,Gifts,2
1026,False,67,692,Gifts,5,Gifts,2
1027,False,67,692,Gifts,5,Gifts,2
1028,False,67,692,Gifts,5,Gifts,2
1029,False,67,692,Gifts,5,Gifts,2
1030,False,67,692,Gifts,5,Gifts,2
1031,False,67,692,Gifts,5,Gifts,2
1032,False,67,692,Gifts,5,Gifts,2
1033,False,67,692,Gifts,5,Gifts,2
1034,False,67,692,Gifts,5,Gifts,2
1035,False,67,692,Gifts,5,Gifts,2
1036,False,67,692,Gifts,5,Gifts,2
1037,True,75,1060,Software,10,PC,5
1038,False,67,692,Gifts,5,Gifts,2
1039,False,67,692,Gifts,5,Gifts,2
1040,False,67,692,Gifts,5,Gifts,2
1041,True,67,692,Gifts,5,Gifts,2
1042,False,67,692,Gifts,5,Gifts,2
1043,False,67,692,Gifts,5,Gifts,2
1044,False,67,692,Gifts,5,Gifts,2
1045,False,38,2504,Movies,7,Movies,3
1046,False,41,2424,Movies,7,Movies,3
1047,False,67,692,Gifts,5,Gifts,2
1048,False,67,2573,Gifts,5,Gifts,2
1049,False,67,1038,Gifts,5,Gifts,2
1050,False,67,1038,Gifts,5,Gifts,2
1051,False,67,1038,Gifts,5,Gifts,2
1052,False,67,692,Gifts,5,Gifts,2
1053,False,67,692,Gifts,5,Gifts,2
1054,False,67,692,Gifts,5,Gifts,2
1055,False,67,494,Gifts,5,Gifts,2
1056,False,67,692,Gifts,5,Gifts,2
1057,False,67,692,Gifts,5,Gifts,2
1058,False,67,692,Gifts,5,Gifts,2
1059,False,67,692,Gifts,5,Gifts,2
1060,False,67,2986,Gifts,5,Gifts,2
1061,False,67,3735,Gifts,5,Gifts,2
1062,False,67,3735,Gifts,5,Gifts,2
1063,False,67,3735,Gifts,5,Gifts,2
1064,False,77,3632,Software,10,PC,5
1065,False,77,3361,Software,10,PC,5
1066,False,77,3361,Software,10,PC,5
1067,False,77,3361,Software,10,PC,5
1068,False,77,845,Software,10,PC,5
1069,False,55,161,Music,8,Music,4
1070,False,40,5252,Movies,7,Movies,3
1071,False,37,5252,Movies,7,Movies,3
1072,False,40,5252,Movies,7,Movies,3
1073,False,40,2845,Movies,7,Movies,3
1074,True,37,2845,Movies,7,Movies,3
1075,True,40,2504,Movies,7,Movies,3
1076,False,38,2504,Movies,7,Movies,3
1077,True,37,2504,Movies,7,Movies,3
1078,False,40,1849,Movies,7,Movies,3
1079,False,67,1986,Gifts,5,Gifts,2
1080,False,67,244,Gifts,5,Gifts,2
1081,False,67,244,Gifts,5,Gifts,2
1082,False,67,244,Gifts,5,Gifts,2
1083,False,67,244,Gifts,5,Gifts,2
1084,False,67,244,Gifts,5,Gifts,2
1085,False,67,244,Gifts,5,Gifts,2
1086,False,40,40,Movies,7,Movies,3
1087,True,55,500,Music,8,Music,4
1088,False,56,496,Music,8,Music,4
1089,False,43,2636,Books,1,Books,1
1090,True,55,1372,Music,8,Music,4
1091,False,55,2568,Music,8,Music,4
1092,False,40,1361,Movies,7,Movies,3
1093,False,40,784,Movies,7,Movies,3
1094,False,40,40,Movies,7,Movies,3
1095,False,37,2474,Movies,7,Movies,3
1096,False,40,2474,Movies,7,Movies,3
1097,False,40,3161,Movies,7,Movies,3
1098,False,40,1033,Movies,7,Movies,3
1099,False,40,40,Movies,7,Movies,3
1100,True,31,1140,Games,4,PC,5
1101,True,57,57,Music,8,Music,4
1102,True,57,850,Music,8,Music,4
1103,False,57,57,Music,8,Music,4
1104,True,55,436,Music,8,Music,4
1105,False,55,235,Music,8,Music,4
1106,False,55,55,Music,8,Music,4
1107,False,40,40,Movies,7,Movies,3
1108,False,40,40,Movies,7,Movies,3
1109,False,40,405,Movies,7,Movies,3
1110,False,37,405,Movies,7,Movies,3
1111,False,40,3951,Movies,7,Movies,3
1112,False,37,382,Movies,7,Movies,3
1113,False,40,382,Movies,7,Movies,3
1114,False,37,2448,Movies,7,Movies,3
1115,False,40,2448,Movies,7,Movies,3
1116,False,40,2898,Movies,7,Movies,3
1117,False,31,2280,Games,4,PC,5
1118,False,40,1675,Movies,7,Movies,3
1119,False,55,504,Music,8,Music,4
1120,False,56,512,Music,8,Music,4
1121,True,55,801,Music,8,Music,4
1122,False,55,55,Music,8,Music,4
1123,False,59,59,Music,8,Music,4
1124,False,59,796,Music,8,Music,4
1125,False,57,57,Music,8,Music,4
1126,False,55,872,Music,8,Music,4
1127,False,59,857,Music,8,Music,4
1128,False,58,431,Music,8,Music,4
1129,False,56,512,Music,8,Music,4
1130,False,58,431,Music,8,Music,4
1131,True,55,479,Music,8,Music,4
1132,True,55,1170,Music,8,Music,4
1133,True,58,1170,Music,8,Music,4
1134,False,56,891,Music,8,Music,4
1135,False,59,1170,Music,8,Music,4
1136,False,59,857,Music,8,Music,4
1137,False,55,4074,Music,8,Music,4
1138,False,56,4074,Music,8,Music,4
1139,False,55,1083,Music,8,Music,4
1140,False,59,1083,Music,8,Music,4
1141,False,55,479,Music,8,Music,4
1142,True,60,478,Music,8,Music,4
1143,False,55,235,Music,8,Music,4
1144,False,59,172,Music,8,Music,4
1145,False,58,58,Music,8,Music,4
1146,False,55,2219,Music,8,Music,4
1147,False,58,431,Music,8,Music,4
1148,False,58,431,Music,8,Music,4
1149,False,76,3642,Software,10,PC,5
1150,False,76,3642,Software,10,PC,5
1151,False,75,3642,Software,10,PC,5
1152,False,76,2600,Software,10,PC,5
1153,False,75,2600,Software,10,PC,5
1154,False,76,2332,Software,10,PC,5
1155,False,75,2600,Software,10,PC,5
1156,True,76,2332,Software,10,PC,5
1157,False,76,3642,Software,10,PC,5
1158,False,75,3100,Software,10,PC,5
1159,False,74,3632,Software,10,PC,5
1160,False,76,3632,Software,10,PC,5
1161,False,75,3100,Software,10,PC,5
1162,False,76,8707,Software,10,PC,5
1163,False,76,8707,Software,10,PC,5
1164,False,75,8707,Software,10,PC,5
1165,False,75,3100,Software,10,PC,5
1166,False,75,3100,Software,10,PC,5
1167,False,75,3100,Software,10,PC,5
1168,False,75,3100,Software,10,PC,5
1169,False,76,3100,Software,10,PC,5
1170,False,76,3100,Software,10,PC,5
1171,False,76,3100,Software,10,PC,5
1172,False,76,3100,Software,10,PC,5
1173,False,76,3100,Software,10,PC,5
1174,False,76,3100,Software,10,PC,5
1175,True,76,3642,Software,10,PC,5
1176,True,75,3642,Software,10,PC,5
1177,True,76,3642,Software,10,PC,5
1178,False,75,3642,Software,10,PC,5
1179,False,76,3642,Software,10,PC,5
1180,False,75,3642,Software,10,PC,5
1181,False,76,3642,Software,10,PC,5
1182,True,76,3642,Software,10,PC,5
1183,False,76,3642,Software,10,PC,5
1184,True,76,3642,Software,10,PC,5
1185,False,75,3642,Software,10,PC,5
1186,False,76,3549,Software,10,PC,5
1187,False,75,3549,Software,10,PC,5
1188,False,76,3642,Software,10,PC,5
1189,True,76,3642,Software,10,PC,5
1190,False,75,3642,Software,10,PC,5
1191,False,76,3642,Software,10,PC,5
1192,True,49,1551,Books,1,Books,1
1193,True,49,1342,Books,1,Books,1
1194,False,55,499,Music,8,Music,4
1195,False,55,499,Music,8,Music,4
1196,False,55,499,Music,8,Music,4
1197,False,55,499,Music,8,Music,4
1198,False,55,499,Music,8,Music,4
1199,True,55,499,Music,8,Music,4
1200,False,58,1155,Music,8,Music,4
1201,True,55,1155,Music,8,Music,4
1202,True,58,1155,Music,8,Music,4
1203,False,56,1155,Music,8,Music,4
1204,True,55,488,Music,8,Music,4
1205,False,58,1155,Music,8,Music,4
1206,False,56,420,Music,8,Music,4
1207,False,58,1155,Music,8,Music,4
1208,False,58,1155,Music,8,Music,4
1209,False,58,1155,Music,8,Music,4
1210,False,58,1155,Music,8,Music,4
1211,False,58,1155,Music,8,Music,4
1212,False,56,913,Music,8,Music,4
1213,False,56,913,Music,8,Music,4
1214,False,58,1155,Music,8,Music,4
1215,True,58,1155,Music,8,Music,4
1216,False,55,488,Music,8,Music,4
1217,False,55,2333,Music,8,Music,4
1218,False,59,913,Music,8,Music,4
1219,False,59,913,Music,8,Music,4
1220,False,58,1155,Music,8,Music,4
1221,False,58,1155,Music,8,Music,4
1222,False,55,488,Music,8,Music,4
1223,False,59,488,Music,8,Music,4
1224,True,55,488,Music,8,Music,4
1225,False,59,488,Music,8,Music,4
1226,False,59,488,Music,8,Music,4
1227,False,59,2608,Music,8,Music,4
1228,False,58,2333,Music,8,Music,4
1229,False,58,1155,Music,8,Music,4
1230,False,58,1155,Music,8,Music,4
1231,True,58,1155,Music,8,Music,4
1232,True,58,1155,Music,8,Music,4
1233,True,56,913,Music,8,Music,4
1234,False,56,913,Music,8,Music,4
1235,False,55,488,Music,8,Music,4
1236,False,55,488,Music,8,Music,4
1237,False,58,787,Music,8,Music,4
1238,True,58,431,Music,8,Music,4
1239,True,55,1512,Music,8,Music,4
1240,False,58,58,Music,8,Music,4
1241,True,55,324,Music,8,Music,4
1242,False,23,2666,Games,4,Xbox,7
1243,False,30,2666,Games,4,PC,5
1244,False,55,55,Music,8,Music,4
1245,False,41,2504,Movies,7,Movies,3
1246,True,55,807,Music,8,Music,4
1247,True,55,678,Music,8,Music,4
1248,False,58,678,Music,8,Music,4
1249,True,55,1472,Music,8,Music,4
1250,False,58,1472,Music,8,Music,4
1251,False,56,1472,Music,8,Music,4
1252,True,55,504,Music,8,Music,4
1253,True,58,431,Music,8,Music,4
1254,True,56,504,Music,8,Music,4
1255,False,59,2707,Music,8,Music,4
1256,True,55,1109,Music,8,Music,4
1257,True,55,55,Music,8,Music,4
1258,False,55,55,Music,8,Music,4
1259,False,55,55,Music,8,Music,4
1260,False,58,658,Music,8,Music,4
1261,False,55,55,Music,8,Music,4
1262,False,58,431,Music,8,Music,4
1263,False,55,55,Music,8,Music,4
1264,False,55,55,Music,8,Music,4
1265,False,56,512,Music,8,Music,4
1266,False,55,55,Music,8,Music,4
1267,False,56,271,Music,8,Music,4
1268,False,55,157,Music,8,Music,4
1269,False,55,55,Music,8,Music,4
1270,False,55,801,Music,8,Music,4
1271,False,55,55,Music,8,Music,4
1272,False,40,2516,Movies,7,Movies,3
1273,False,37,2516,Movies,7,Movies,3
1274,False,40,2504,Movies,7,Movies,3
1275,False,55,450,Music,8,Music,4
1276,False,55,55,Music,8,Music,4
1277,False,55,965,Music,8,Music,4
1278,False,55,55,Music,8,Music,4
1279,False,55,863,Music,8,Music,4
1280,False,55,1467,Music,8,Music,4
1281,False,59,2707,Music,8,Music,4
1282,False,55,55,Music,8,Music,4
1283,False,55,55,Music,8,Music,4
1284,True,40,1912,Movies,7,Movies,3
1285,False,40,4755,Movies,7,Movies,3
1286,False,37,4755,Movies,7,Movies,3
1287,False,40,4755,Movies,7,Movies,3
1288,True,40,4755,Movies,7,Movies,3
1289,False,40,4755,Movies,7,Movies,3
1290,True,55,1495,Music,8,Music,4
1291,False,55,55,Music,8,Music,4
1292,True,58,772,Music,8,Music,4
1293,True,55,55,Music,8,Music,4
1294,True,58,431,Music,8,Music,4
1295,True,58,431,Music,8,Music,4
1296,True,58,527,Music,8,Music,4
1297,True,58,431,Music,8,Music,4
1298,True,58,431,Music,8,Music,4
1299,True,58,431,Music,8,Music,4
1300,False,55,1155,Music,8,Music,4
1301,False,55,463,Music,8,Music,4
1302,False,55,313,Music,8,Music,4
1303,False,55,197,Music,8,Music,4
1304,False,55,313,Music,8,Music,4
1305,False,55,197,Music,8,Music,4
1306,True,55,197,Music,8,Music,4
1307,True,55,930,Music,8,Music,4
1308,False,59,59,Music,8,Music,4
1309,False,55,55,Music,8,Music,4
1310,False,55,55,Music,8,Music,4
1311,False,55,55,Music,8,Music,4
1312,False,55,499,Music,8,Music,4
1313,False,55,55,Music,8,Music,4
1314,False,59,59,Music,8,Music,4
1315,True,55,450,Music,8,Music,4
1316,False,59,2707,Music,8,Music,4
1317,False,55,887,Music,8,Music,4
1318,False,55,233,Music,8,Music,4
1319,False,55,233,Music,8,Music,4
1320,False,55,492,Music,8,Music,4
1321,False,55,463,Music,8,Music,4
